age,income,family_size,employed,education,marital_status,race,hicoverage
22,62350,1,1,41,7,1,1
19,1400,1,7,40,7,1,1
12,0,1,0,0,7,1,1
62,75265,1,1,43,1,1,1
59,215300,1,1,44,1,1,1
23,0,1,4,39,7,1,1
73,19436,1,5,36,4,1,1
85,220,1,5,39,4,1,1
64,186050,0,1,43,5,1,1
56,27000,1,7,39,7,1,1
30,45400,1,1,42,4,1,1
32,8600,0,4,39,7,4,2
57,0,1,7,32,1,1,1
64,24001,1,1,34,1,1,1
44,60000,1,6,44,1,1,1
47,104500,1,1,40,1,1,1
16,0,1,7,36,7,1,1
14,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
47,91250,1,1,41,1,1,1
47,112100,1,1,41,1,1,1
22,25001,1,4,40,7,1,1
20,20001,1,1,40,7,1,1
56,70351,1,1,40,1,1,1
55,50072,1,1,39,1,1,1
27,13900,1,1,40,7,1,1
53,120002,1,1,43,1,1,1
53,0,1,7,43,1,1,1
25,55000,1,1,43,7,1,1
20,0,1,7,40,7,1,1
85,40865,0,5,39,4,1,1
68,34000,1,1,39,1,1,1
64,20000,1,1,43,1,1,1
33,0,1,4,42,7,1,1
31,16000,0,1,40,7,1,1
45,35000,1,1,39,1,1,1
49,5000,1,1,39,1,1,1
17,0,1,7,38,7,1,1
69,13200,1,5,39,5,1,1
75,18061,1,5,39,1,4,1
74,10798,1,5,39,1,4,1
35,94709,1,1,43,1,2,1
33,0,1,7,42,1,2,1
53,6000,0,6,44,3,2,1
33,101409,0,1,43,7,4,1
33,55,1,7,44,1,4,1
32,35070,1,7,46,1,4,1
66,0,1,5,40,1,2,1
69,170001,1,1,40,1,2,1
63,117000,0,1,43,7,1,1
64,46099,1,5,41,1,4,1
64,16800,1,5,41,1,4,1
36,90000,1,1,43,7,4,1
43,14000,1,1,38,1,1,1
49,0,1,7,39,1,1,1
15,0,1,7,34,7,1,1
42,88182,0,1,43,7,2,1
37,10,1,7,43,1,1,1
32,260139,1,1,43,1,1,1
48,223820,1,7,44,1,1,1
45,91275,1,4,46,1,1,1
16,13,1,7,35,7,1,1
12,0,1,0,0,7,1,1
23,18000,0,1,39,7,1,1
39,115000,1,1,40,1,1,1
40,50000,1,1,39,1,1,1
20,40000,1,1,41,7,1,1
13,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
67,118396,0,1,33,4,1,1
66,200000,0,1,40,4,1,1
61,45523,1,1,43,5,1,1
28,40831,1,1,43,7,1,1
66,12000,0,5,43,5,1,1
42,48100,1,1,39,1,1,1
43,52000,1,1,35,1,1,1
16,0,1,7,36,7,1,1
11,0,1,0,0,7,1,1
43,200050,1,1,37,7,1,1
25,84,1,1,40,7,1,1
19,1810,1,7,40,7,1,1
17,0,1,7,36,7,1,1
14,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
25,42100,1,1,40,7,1,1
3,0,1,0,0,7,1,1
0,0,1,0,0,7,1,2
57,150125,0,1,45,7,1,1
23,24000,0,7,43,7,4,1
22,24000,0,7,43,7,4,1
53,10001,0,1,39,7,1,1
63,1600,1,6,39,1,4,1
68,28799,1,1,39,1,4,1
32,13000,1,1,40,7,4,1
63,30010,2,1,39,1,4,1
59,15000,2,1,39,1,4,1
39,209500,0,1,43,7,1,1
38,17000,0,4,38,7,1,1
37,0,0,7,42,7,1,1
68,15779,0,5,40,5,1,1
48,25979,1,7,40,7,1,1
57,0,1,6,40,7,1,1
36,15000,1,4,44,1,8,1
35,200000,1,1,44,1,4,1
4,0,1,0,0,7,4,1
60,33500,1,1,40,1,1,1
51,35000,1,1,35,1,1,1
24,35000,1,1,43,7,1,1
21,40000,1,1,40,7,1,1
13,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
72,14292,1,5,32,4,1,1
26,45000,1,1,44,1,4,1
24,0,1,7,39,1,4,1
2,0,1,0,0,7,4,1
73,0,1,5,35,4,4,1
80,0,0,5,37,4,4,1
28,78800,0,1,43,7,1,1
28,0,0,7,43,7,4,1
28,52000,0,1,43,7,4,1
31,5000,1,1,39,1,1,1
36,50000,1,1,42,1,1,1
2,0,1,0,0,7,1,1
32,72050,0,1,43,7,4,1
49,140000,0,1,43,7,1,1
32,186300,0,1,43,7,5,1
37,78902,0,1,43,7,1,1
33,24000,0,1,43,7,1,1
72,44689,1,4,43,1,10,1
54,15000,1,1,36,1,2,1
48,37004,1,1,35,6,1,1
26,14801,1,4,43,7,1,1
22,34000,1,1,42,7,1,1
9,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
66,30000,1,1,36,1,4,1
65,15000,1,1,36,1,4,1
57,2450,0,7,43,7,1,1
85,25276,0,5,40,5,1,1
85,7800,1,5,33,1,1,1
85,7800,1,5,33,1,1,1
27,7746,1,7,40,7,2,1
5,0,1,0,0,7,2,1
2,0,1,0,0,7,2,1
2,0,1,0,0,7,2,1
24,31300,1,7,39,7,2,1
2,0,1,0,0,7,2,1
2,0,1,0,0,7,2,1
0,0,1,0,0,7,2,0
24,0,0,7,39,7,2,1
78,101345,0,5,45,7,1,1
64,133220,1,1,39,1,1,1
62,0,1,5,39,1,1,1
85,16440,1,5,32,1,1,1
80,6360,1,5,32,1,1,1
34,165550,1,1,43,1,1,1
33,109000,1,1,43,1,1,1
12,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
76,14760,1,5,31,4,1,1
44,46000,1,1,38,7,1,1
25,29002,0,1,43,5,1,1
26,50000,0,1,45,7,1,1
67,54274,0,5,40,4,1,1
49,126380,0,1,43,7,1,1
40,127600,1,1,44,1,1,1
48,38000,1,1,43,1,1,1
68,179575,0,1,43,7,1,1
35,230155,1,1,44,1,11,1
35,125050,1,1,46,1,1,1
1,0,1,0,0,7,17,1
29,60050,1,1,42,7,1,1
70,0,1,5,43,7,1,1
54,84000,0,1,40,6,1,2
52,450500,1,1,33,1,1,2
50,70000,1,1,33,1,1,1
25,60075,1,1,39,7,1,2
22,6000,1,1,39,7,1,2
38,100181,1,1,43,7,1,1
61,0,1,5,43,7,1,1
61,73000,1,1,40,1,1,1
62,118665,1,1,43,1,1,1
24,20051,1,1,40,7,1,1
20,5762,1,1,40,7,1,1
80,39781,2,5,39,1,1,1
69,0,2,5,39,1,1,1
76,26043,0,5,39,4,4,1
35,90501,0,1,44,7,4,1
55,135001,0,1,44,7,4,1
30,19012,1,1,39,7,1,1
65,170156,2,1,33,1,1,1
63,0,2,6,33,1,1,1
21,26000,1,1,44,7,4,1
3,0,1,0,0,7,4,1
30,60010,1,1,43,7,4,1
58,30000,2,1,39,1,4,1
56,30000,2,1,38,1,4,1
35,70000,1,1,39,7,3,1
13,0,1,0,0,7,3,1
7,0,1,0,0,7,3,1
2,0,1,0,0,7,3,1
36,0,0,7,43,7,3,1
71,61902,1,5,43,1,4,1
61,164023,1,1,43,1,4,1
33,73522,1,1,43,7,4,1
32,64674,1,1,43,7,4,1
52,103200,1,1,44,1,1,1
47,98000,1,1,43,1,1,1
16,0,1,7,36,7,1,1
10,0,1,0,0,7,1,1
36,100453,1,1,44,1,1,1
37,62192,1,1,44,1,2,1
1,0,1,0,0,7,6,1
59,270401,0,6,43,7,1,1
67,30000,0,5,39,7,1,1
53,74001,1,1,39,1,4,1
50,130023,1,1,43,1,4,1
65,198612,0,2,41,5,1,1
40,107350,1,1,43,1,1,1
40,130050,1,1,44,1,1,1
11,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
42,109087,0,1,43,7,1,1
39,76030,0,1,43,7,1,1
36,110428,0,1,43,7,1,1
44,15680,1,1,35,1,4,1
42,0,1,7,35,1,4,1
21,0,1,7,40,7,4,1
17,0,1,7,37,7,4,1
6,0,1,0,0,7,4,1
78,44028,1,1,37,1,1,1
67,45028,1,1,33,1,1,1
66,54460,1,1,39,5,2,1
78,4452,1,5,37,5,1,1
58,14280,0,6,37,5,1,1
37,20000,1,1,33,1,1,1
42,40000,1,1,33,1,1,1
19,0,1,7,40,7,1,1
6,0,1,0,0,7,1,1
17,0,1,7,36,7,1,1
25,40001,1,1,40,7,1,1
80,8000,0,6,38,7,1,1
27,50000,1,1,44,7,1,1
21,32345,1,1,40,7,1,1
58,48000,2,1,39,1,1,1
57,0,2,6,43,1,1,1
65,14720,1,1,33,5,1,1
21,20000,1,1,37,7,1,1
6,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
58,45000,0,1,32,7,1,1
21,51500,1,1,39,7,1,1
60,0,1,6,35,6,1,1
60,0,1,6,35,4,1,1
12,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
62,12000,1,1,32,3,1,1
15,0,1,7,34,7,1,1
60,35000,2,1,32,1,1,1
58,0,2,7,32,1,1,1
54,3000,0,1,32,3,1,1
30,25013,1,1,43,7,1,1
23,5500,1,1,39,7,1,1
62,30000,2,1,33,1,1,1
54,23000,2,1,33,1,1,1
57,41324,0,1,43,5,1,1
60,107237,0,1,43,5,1,1
63,17856,1,5,33,1,1,1
76,16656,1,6,43,1,1,1
34,350830,0,1,43,7,4,1
42,42000,1,1,40,5,4,1
10,0,1,0,0,7,4,1
7,0,1,0,0,7,4,1
67,10400,1,1,43,3,4,1
45,46599,1,1,42,1,8,1
42,45042,1,1,44,1,1,1
9,0,1,0,0,7,8,1
5,0,1,0,0,7,8,1
48,30000,1,1,32,6,1,1
25,35000,1,1,39,7,1,1
30,9000,2,1,35,6,1,1
12,0,2,0,0,7,1,1
6,0,2,0,0,7,1,1
28,35000,0,1,35,7,1,1
80,13163,0,5,35,4,1,1
47,40004,0,1,43,7,4,1
54,136395,1,1,44,1,1,1
49,201100,1,1,46,1,1,1
58,60000,1,1,40,1,1,1
58,0,1,6,43,1,1,1
28,5000,1,6,40,7,1,1
55,17680,1,1,35,1,1,2
55,13260,1,1,33,1,1,2
25,13260,1,1,38,7,1,2
28,37441,1,1,39,5,1,1
85,13225,1,5,39,7,1,1
21,12145,1,1,39,7,1,1
50,55000,1,1,41,5,1,1
22,0,1,7,42,7,1,1
56,48000,0,1,41,5,1,1
23,30203,0,1,43,7,4,1
23,10053,0,1,43,7,4,1
30,36300,0,1,39,7,1,1
30,1,0,7,40,7,1,1
48,95002,1,1,39,5,2,1
9,0,1,0,0,7,2,1
27,45000,1,1,39,1,1,1
27,2000,1,7,39,1,1,1
7,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
47,136251,0,4,43,7,1,1
39,110432,0,1,43,7,1,1
42,0,1,7,39,1,1,2
38,30000,1,1,39,1,1,1
11,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
66,53300,0,1,39,7,2,1
53,50200,1,1,44,1,1,1
31,45000,1,1,39,1,1,1
66,304300,1,1,43,1,1,1
66,64100,1,1,39,1,1,1
34,51000,0,4,43,7,1,2
25,0,0,4,43,7,1,1
80,19440,0,5,37,4,4,1
31,110450,0,1,43,7,4,1
23,6,0,1,43,7,4,1
23,6,0,1,43,7,4,1
59,40020,1,1,31,1,1,1
56,35108,1,1,39,1,1,1
31,62406,1,1,39,7,1,1
29,0,2,7,40,7,1,1
5,0,2,0,0,7,1,1
65,75000,1,1,32,1,1,1
46,16000,1,1,32,1,1,1
23,60002,1,1,39,7,1,1
53,115500,1,1,42,1,1,1
55,87300,1,1,39,1,1,1
36,9600,1,6,43,7,1,1
18,3000,1,1,38,7,1,1
39,15000,1,1,34,1,1,1
41,25001,1,1,35,1,1,1
11,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
77,12000,1,5,39,1,1,1
75,5,1,5,39,1,1,1
65,27005,1,5,43,1,4,1
65,30006,1,5,44,1,4,1
45,24000,1,7,37,6,1,2
27,15000,1,4,40,7,1,2
24,0,1,7,39,7,1,2
8,0,1,0,0,7,1,2
69,18803,1,5,46,1,4,1
74,60234,1,5,44,1,4,1
42,122502,1,1,43,1,4,1
42,11562,1,1,43,1,4,1
9,0,1,0,0,7,4,1
5,0,1,0,0,7,4,1
3,0,1,0,0,7,4,1
79,13200,1,5,32,1,1,1
79,3600,1,5,32,1,1,1
21,8400,1,7,40,7,4,1
28,0,1,6,39,7,4,1
74,4629,2,5,39,1,4,1
53,36000,2,1,39,1,4,1
74,0,3,5,39,1,4,1
74,0,3,5,32,1,4,1
28,8760,1,7,36,1,1,1
30,25000,1,1,39,1,1,1
7,0,1,0,0,7,1,1
50,35152,1,1,34,1,1,2
50,35152,1,1,34,1,1,2
15,0,1,7,34,7,1,1
14,0,1,0,0,7,1,1
35,0,1,7,32,1,1,1
42,12000,1,7,32,1,1,1
11,0,1,0,0,7,1,1
57,81040,0,1,39,5,1,1
77,130128,0,5,44,4,1,1
61,419294,1,1,45,1,1,1
61,79350,1,1,45,1,1,1
69,58528,1,5,43,1,2,1
64,103,1,5,42,1,1,1
38,82001,0,1,43,7,1,1
73,18200,1,7,38,1,4,1
72,0,1,5,39,1,4,1
72,77551,1,5,43,1,1,1
79,38536,1,5,45,1,1,1
59,60000,1,7,43,5,1,1
34,0,1,7,39,7,1,1
80,0,1,5,37,5,1,1
57,28379,1,6,38,7,1,1
56,0,1,6,39,5,1,1
34,56000,1,1,39,7,1,1
31,26000,0,1,39,3,1,1
31,40001,0,1,44,7,4,1
24,43101,0,4,43,7,4,1
36,636500,0,1,43,7,1,1
60,1111799,0,1,44,5,1,1
24,45294,0,2,43,7,1,1
25,38005,0,1,39,7,1,2
59,49000,1,4,31,7,1,1
9,0,1,0,0,7,1,1
57,79116,0,4,39,7,1,1
54,86500,1,1,43,5,1,1
27,25000,1,1,43,7,1,1
23,14000,1,1,39,7,1,1
51,72500,1,1,40,1,1,1
47,35000,1,1,43,1,1,1
22,24000,0,7,40,7,1,1
53,108610,0,1,45,5,1,1
25,20000,0,1,40,7,1,1
57,41601,1,1,32,7,1,1
13,0,1,0,0,7,1,1
44,7000,0,1,35,7,1,1
37,28000,0,1,39,7,1,1
48,25000,1,1,43,1,2,1
51,25000,1,1,39,1,2,1
19,15000,1,1,40,7,2,1
64,43331,1,2,39,1,1,1
61,0,1,5,39,1,1,1
58,171840,0,1,43,7,1,1
62,100,1,5,40,1,1,2
63,21000,1,1,40,1,1,2
58,25000,0,1,39,5,1,2
23,12000,0,1,35,3,1,2
23,12000,0,1,35,3,1,2
60,45000,1,1,40,5,2,1
28,35000,1,1,41,7,2,1
51,117400,1,1,40,1,1,1
49,82500,1,1,43,1,4,1
72,0,1,7,39,3,4,1
72,12860,1,5,40,4,3,1
28,6400,1,1,40,6,3,1
71,10044,0,6,40,6,1,1
38,90200,1,1,44,1,1,1
39,155999,1,1,44,1,1,1
7,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
40,10800,1,7,40,7,1,1
12,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
37,184003,1,1,44,1,1,1
36,130400,1,1,43,1,1,1
10,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
42,177676,0,1,43,7,8,1
39,180071,0,1,43,7,8,1
49,114200,1,2,39,1,8,1
43,366772,1,1,43,1,8,1
45,47700,0,1,43,7,1,1
33,135001,2,1,43,1,1,1
33,1,2,7,43,1,1,1
16,1501,1,7,37,7,1,1
34,57220,1,1,43,7,1,1
38,4000,2,1,39,7,1,1
5,0,2,0,0,7,1,1
51,40765,0,6,41,7,1,1
27,90102,0,1,43,7,1,1
31,85000,0,1,46,7,1,1
27,75056,0,1,43,7,1,1
24,12480,0,7,44,7,4,2
29,60000,0,7,44,7,4,2
75,378301,1,1,45,4,1,1
48,2640,1,6,40,7,1,1
59,116850,0,1,43,5,1,1
85,36089,1,5,43,4,1,1
65,156416,1,6,44,7,1,1
36,0,1,7,34,1,1,1
34,50000,1,1,39,1,1,1
17,0,1,7,37,7,1,1
15,0,1,7,36,7,1,1
11,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
75,13979,1,5,31,7,1,1
70,102753,0,5,44,4,1,1
41,140000,1,1,39,1,1,1
32,0,1,7,39,1,1,1
5,0,1,0,0,7,1,1
0,0,1,0,0,7,1,0
70,0,1,5,41,1,4,1
71,119800,1,1,43,1,4,1
70,55000,1,1,44,1,1,1
61,90813,1,1,43,1,1,1
37,2101,1,2,40,1,4,1
37,45550,1,1,40,1,4,1
0,0,1,0,0,7,4,1
68,20400,1,5,40,1,5,1
60,36400,1,2,40,1,5,1
32,360005,1,4,40,7,5,1
76,5621,1,5,43,1,4,1
73,-1039,1,5,43,1,4,1
60,110010,1,1,40,1,1,1
63,310014,1,1,39,1,1,1
39,47001,1,1,40,1,1,1
45,53001,1,1,37,1,1,1
19,5000,1,1,39,7,1,1
17,2500,1,1,37,7,1,1
15,0,1,7,34,7,1,1
62,800,0,6,40,7,2,1
85,3705,0,5,39,4,1,1
33,46407,0,1,40,7,1,1
33,32641,0,1,40,7,1,1
34,22360,1,1,43,7,1,2
56,14400,1,6,34,7,1,1
64,78241,0,1,43,7,1,1
42,186270,0,7,39,7,5,1
59,14196,0,6,41,5,1,1
35,26034,1,1,43,1,1,1
35,30301,1,1,44,1,4,1
36,161105,0,1,39,7,1,1
69,134511,0,5,40,5,1,1
40,126001,1,1,43,7,2,1
4,0,1,0,0,7,2,1
52,62322,0,1,43,7,1,1
41,44011,0,1,39,7,1,1
37,50000,0,1,43,3,8,1
59,21605,1,4,39,1,1,1
63,18005,1,5,39,1,1,1
33,81400,0,1,44,7,5,1
23,47005,0,1,43,7,1,1
30,59006,0,1,43,7,4,1
25,1,0,7,41,7,1,1
23,26010,0,1,43,7,2,2
54,103178,1,1,42,1,1,1
55,34760,1,1,39,1,1,1
25,60301,1,1,43,6,1,1
22,25000,1,1,39,6,1,1
36,30005,1,1,42,7,1,1
9,0,1,0,0,7,1,1
72,0,2,5,38,1,1,1
57,24000,2,1,39,1,1,1
40,24000,0,1,35,7,1,1
64,35503,1,1,33,4,1,1
37,94550,1,4,44,7,1,1
59,26001,1,1,33,7,1,2
70,57002,1,1,42,1,1,1
69,235807,1,1,45,1,1,1
76,65752,1,5,43,1,1,1
73,37881,1,5,40,1,1,1
30,2007,1,1,44,7,4,2
24,7,1,7,43,7,4,1
50,22000,0,2,43,7,1,1
72,224729,0,5,43,7,1,1
80,100000,0,1,43,7,1,1
49,33670,1,1,40,1,1,1
44,62000,1,1,39,1,1,1
13,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
66,20930,1,5,40,1,1,1
67,174404,1,1,43,1,1,1
68,15780,1,5,40,6,1,1
16,1500,2,1,38,7,1,2
15,0,2,7,35,7,1,2
44,40045,1,1,39,1,1,1
44,110000,1,1,42,1,1,1
18,5500,1,4,39,7,1,1
59,922,1,1,39,5,4,1
85,13800,1,5,39,5,4,1
76,17780,0,5,39,6,1,1
74,22507,0,1,39,7,1,1
44,476,1,1,40,1,1,1
51,72001,1,1,34,1,1,1
21,60000,1,1,39,7,1,1
16,0,1,4,36,7,1,1
15,0,1,7,35,7,1,1
72,16920,1,5,33,4,1,1
69,0,1,5,33,7,1,1
19,0,1,4,40,7,1,1
34,50001,1,1,39,1,1,1
36,30002,1,1,41,1,1,1
12,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
72,52511,1,7,44,7,1,1
72,27608,1,5,33,4,1,1
43,82000,1,1,39,1,4,1
39,0,1,7,33,1,4,1
17,0,1,7,37,7,4,1
16,0,1,7,36,7,4,1
11,0,1,0,0,7,4,1
8,0,1,0,0,7,4,1
7,0,1,0,0,7,4,1
4,0,1,0,0,7,4,1
71,102501,1,1,39,1,1,1
73,68008,1,5,40,1,1,1
66,16200,1,5,39,1,1,1
63,7800,1,5,32,1,1,1
20,25000,1,1,39,7,1,1
30,3501,0,1,43,7,1,2
45,2000,0,1,42,3,1,1
36,55000,0,1,43,7,1,1
35,60000,0,1,43,7,1,1
35,60000,0,1,43,3,1,2
27,40000,0,1,42,7,1,1
62,50650,1,1,43,5,1,1
21,7200,1,6,39,7,1,1
17,2000,1,1,37,7,1,1
50,83000,0,1,43,5,1,1
6,0,0,0,0,7,1,2
52,42501,1,1,42,5,1,1
24,8905,1,1,39,7,1,1
53,91000,0,1,44,7,1,1
33,100100,1,1,43,1,4,1
32,0,1,2,43,1,4,1
0,0,1,0,0,7,4,0
62,91935,0,1,43,5,1,1
46,240000,1,1,45,7,1,1
8,0,1,0,0,7,1,1
44,30000,1,1,40,1,1,1
46,60400,1,1,40,1,1,1
15,1,1,7,35,7,1,1
10,0,1,0,0,7,1,1
65,67800,1,5,40,1,2,1
65,113033,1,1,44,1,2,1
30,62680,0,1,44,7,1,1
38,250062,0,1,43,7,1,1
77,228000,1,1,46,1,1,1
85,35550,1,5,44,1,1,1
44,60095,1,1,40,1,1,1
49,78577,1,1,43,1,1,1
8,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
35,35000,0,1,43,7,1,1
58,600750,1,1,43,1,1,1
54,249916,1,1,43,1,1,1
17,100,1,4,37,7,1,1
72,176015,1,1,46,1,1,1
49,140400,1,1,46,1,1,1
8,0,1,0,0,7,1,1
61,32548,1,5,43,1,1,1
62,45200,1,5,43,1,1,1
18,10001,1,1,38,7,1,1
37,100660,0,1,40,7,1,1
33,111510,0,1,43,7,1,1
33,24,0,5,43,7,1,1
36,12300,1,4,42,1,1,1
36,84000,1,4,43,1,2,1
10,0,1,0,0,7,6,1
10,0,1,0,0,7,6,1
65,33325,1,1,33,5,1,1
36,0,1,6,37,7,1,1
32,36540,2,1,40,7,1,1
17,10800,2,7,37,7,1,1
28,45780,0,1,43,7,1,1
39,16579,1,6,42,7,3,1
2,0,1,0,0,7,3,1
75,34128,0,5,39,7,1,1
32,106207,1,1,42,1,1,1
31,19413,1,7,43,1,1,1
69,32510,1,5,42,1,4,1
74,190906,1,5,43,1,4,1
44,45000,1,6,43,1,1,1
52,70000,1,1,43,1,1,1
12,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
64,0,1,7,39,1,1,1
65,87000,1,1,41,1,1,1
35,0,1,7,44,7,1,1
31,16000,1,7,42,7,1,1
20,55000,1,1,39,7,1,1
57,150001,1,1,39,4,1,1
28,30000,1,1,39,7,1,2
57,85000,1,1,40,6,2,1
13,0,1,0,0,7,2,1
26,37000,1,1,44,1,4,1
27,144002,1,1,44,1,4,1
28,0,1,7,44,7,4,1
56,240015,1,1,43,1,1,1
57,17,1,7,41,1,1,1
85,19020,0,6,35,4,1,1
42,465625,0,1,46,7,4,1
19,0,1,7,40,7,1,1
34,0,1,4,37,7,1,2
64,26000,2,1,34,1,1,1
52,0,2,7,31,1,1,2
13,0,2,0,0,7,1,1
35,59103,1,1,43,1,1,1
39,157995,1,1,42,1,1,1
7,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
53,103000,1,1,43,1,1,1
52,130000,1,1,43,1,4,1
52,14000,1,1,43,1,5,1
68,58400,1,1,39,1,1,1
32,25000,1,6,40,7,1,1
32,25000,1,1,40,7,1,1
19,14000,1,1,40,7,1,1
65,15000,1,1,32,1,1,1
71,15419,1,5,31,1,1,1
35,0,2,4,36,1,1,1
33,0,2,2,39,1,1,1
32,15305,0,7,44,7,4,1
71,16398,0,5,39,7,1,1
52,15500,1,1,40,1,1,1
54,20000,1,1,35,1,1,1
66,0,0,5,43,7,2,1
69,131020,1,5,44,5,1,1
24,4090,1,7,43,7,1,1
18,14955,1,4,39,7,1,1
71,11316,0,5,39,5,1,1
45,232010,0,1,45,5,1,1
36,45000,1,1,43,1,4,1
41,3400,1,1,43,1,4,1
5,0,1,0,0,7,4,1
0,0,1,0,0,7,4,1
67,1601,2,1,39,1,4,1
65,7000,2,1,39,1,4,1
18,1908,1,1,40,7,4,2
19,2002,1,7,40,7,4,2
19,1800,1,7,40,7,4,2
54,1,2,7,46,3,4,2
13,0,2,0,0,7,4,2
61,292500,1,1,43,1,1,1
59,39920,1,1,42,1,1,1
11,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
32,120000,1,1,43,1,1,1
30,112000,1,1,43,1,1,1
1,0,1,0,0,7,1,1
57,10010,1,1,40,1,1,1
61,86160,1,1,40,1,1,1
35,37440,1,1,42,7,1,1
58,47002,1,1,35,1,1,1
62,19403,1,6,34,1,1,1
26,29002,1,1,39,7,1,1
80,167400,0,5,43,4,1,1
28,53001,1,1,43,7,1,1
60,32006,2,1,39,1,1,2
56,49001,2,1,39,1,1,2
66,27002,0,7,40,3,1,1
77,14999,0,5,41,4,1,1
37,56000,1,1,39,1,1,1
37,0,1,4,39,1,1,1
57,20010,1,1,44,1,1,1
54,240040,1,1,44,1,1,1
6,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
45,27000,0,1,43,5,1,1
44,38074,1,1,39,7,1,1
43,49000,2,1,39,1,1,1
41,44000,2,1,39,1,1,1
85,16440,1,5,39,1,1,1
67,0,1,5,39,1,1,1
50,48695,1,1,34,1,1,1
56,34500,1,1,38,1,1,1
24,18000,1,1,38,3,1,1
20,0,1,1,38,7,1,2
38,60016,1,1,41,1,4,1
39,50000,1,1,41,1,4,1
8,0,1,0,0,7,4,1
3,0,1,0,0,7,4,1
27,63000,0,4,39,7,1,1
32,148004,0,1,43,7,4,1
28,65004,0,1,43,7,1,1
28,43000,0,1,39,7,1,1
43,99950,1,1,42,1,2,1
39,55100,1,1,40,1,2,1
19,2500,1,2,40,7,2,1
12,0,1,0,0,7,2,1
4,0,1,0,0,7,2,1
2,0,1,0,0,7,2,1
85,18144,0,5,39,7,1,1
85,25389,0,1,42,7,1,1
28,102752,0,1,43,7,1,1
28,100020,0,1,40,7,1,1
54,0,1,6,34,1,1,1
54,0,1,6,34,1,1,1
22,27000,1,1,39,7,1,1
21,8640,1,1,39,7,1,1
23,50000,1,1,39,7,1,1
32,0,1,7,39,7,2,1
12,0,1,0,0,7,2,1
11,0,1,0,0,7,2,1
10,0,1,0,0,7,2,1
28,45034,0,1,43,7,1,1
50,80070,1,1,44,3,2,1
23,84000,1,1,43,7,2,1
18,16000,1,4,40,7,2,1
10,0,1,0,0,7,2,1
85,70782,1,5,40,4,1,1
35,45000,1,1,39,7,1,1
48,85700,1,1,39,1,4,1
46,96500,1,1,43,1,4,1
8,0,1,0,0,7,4,1
64,10010,1,1,44,7,4,1
69,0,1,5,34,4,4,1
52,55700,0,1,43,7,1,1
68,42130,0,1,40,7,1,1
57,28501,0,1,43,7,1,1
69,50000,0,1,45,7,1,1
66,129354,0,1,43,4,1,1
46,22000,1,1,34,1,1,2
64,26002,1,1,33,1,1,2
45,3300,2,1,34,6,1,1
15,0,2,7,36,7,1,1
30,15000,0,1,39,7,1,1
54,92405,0,1,45,7,1,1
71,0,1,7,43,1,1,1
67,90001,1,1,43,1,1,1
38,2880,1,7,39,1,1,2
42,36000,1,1,39,1,1,1
10,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
34,115005,1,1,40,5,1,1
8,0,1,0,0,7,1,1
62,24779,1,7,32,4,1,1
65,88102,1,1,39,1,1,1
56,1,1,7,43,1,1,1
24,0,1,7,39,7,8,1
62,13000,1,1,43,5,4,1
29,30001,0,1,43,7,4,1
26,54002,0,1,43,7,4,1
31,35001,0,4,43,7,1,2
36,42010,0,5,39,5,4,1
85,21880,0,5,32,4,4,1
58,165070,1,1,44,1,10,1
59,26,1,7,43,1,1,1
18,4700,1,7,40,7,2,1
44,60000,1,1,38,7,1,1
23,2000,1,7,39,7,1,1
17,0,1,7,36,7,1,1
15,0,1,7,35,7,1,1
13,0,1,0,0,7,1,1
23,11040,1,7,39,7,1,1
2,0,1,0,0,7,1,1
47,25000,0,1,36,7,1,1
62,90000,1,1,41,1,1,1
60,0,1,7,38,1,1,1
23,0,1,7,43,7,1,1
